run_id,launched_at,system,level,arm,predictor,score_mode,d2_ratio,seed,n_members,k_acq,cluster,job_id,status,epochs_on_disk,dir_state,code_hash,output_dir,notes
q3d_cs025_yield_a1,2026-08-23T15:11:16,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,yield_a1,fm_ensemble,yield_a1,1.0,42,5,20,ilab,239301,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_yield_a1,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_yield_mlp,2026-08-23T15:11:16,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,yield_mlp,fm_ensemble,yield_mlp,1.0,42,5,20,ilab,239302,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_yield_mlp,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs030_epi_var_anch,2026-08-23T15:11:16,quadrotor3d_stoch,corridor_sine_ambient/f_0.30,epi_var_anch,fm_ensemble,epistemic_var,0.5,42,5,20,ilab,239303,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_epi_var_anch,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_clf_dir00,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,clf_dir00,clf_ensemble,direct,0.0,42,5,20,ilab,239284,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_clf_dir00,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_clf_yield,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,clf_yield,clf_ensemble,yield_mlp,1.0,42,5,20,ilab,239285,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_clf_yield,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_clf_epi_var,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,clf_epi_var,clf_ensemble,epistemic_var,1.0,42,5,20,ilab,239286,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_clf_epi_var,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_clf_epi_bald,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,clf_epi_bald,clf_ensemble,epistemic_bald,1.0,42,5,20,ilab,239287,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_clf_epi_bald,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_clf_epi_var_anch,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,clf_epi_var_anch,clf_ensemble,epistemic_var,0.5,42,5,20,ilab,239288,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_clf_epi_var_anch,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs030_dir00_s42,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.30,dir00_s42,fm_ensemble,direct,0.0,42,5,20,ilab,239289,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_dir00_s42,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs030_dir00_s43,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.30,dir00_s43,fm_ensemble,direct,0.0,43,5,20,ilab,239290,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_dir00_s43,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs030_dir00_s44,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.30,dir00_s44,fm_ensemble,direct,0.0,44,5,20,ilab,239291,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_dir00_s44,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs030_epi_var,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.30,epi_var,fm_ensemble,epistemic_var,1.0,42,5,20,ilab,239292,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_epi_var,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs030_partx,2026-08-23T15:11:15,quadrotor3d_stoch,corridor_sine_ambient/f_0.30,partx,gp,partx,1.0,42,5,20,ilab,239293,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_partx,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_dir00_s42,2026-08-23T15:11:14,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,dir00_s42,fm_ensemble,direct,0.0,42,5,20,ilab,239279,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_dir00_s42,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_dir00_s43,2026-08-23T15:11:14,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,dir00_s43,fm_ensemble,direct,0.0,43,5,20,ilab,239280,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_dir00_s43,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
